sku,product_type,attribute set,Brand,name,Wheel Diameter,Wheel Width,PCD,Centre Bore,Offset,Source Price,Cost Currency,EAN,Search Colour 1,Search Colour 2,Search Colour 3,Style 1,Style 2,Style 3,description,short_description,Image 1,Image 2,Image 3,Video,tax_class_id,status,visibility,weight,Load Rating,Wheel Construction,Purpose,Warehouse Location,TUV Available,Warranty
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,18,8.5,5x112,72.1,32,126.00,USD,894732112762,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,18,8.5,5x112,72.1,43,126.00,USD,894732112786,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,18,8.5,5x114.3,76.1,20,126.00,USD,894732112809,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,18,8.5,5x114.3,76.1,30,126.00,USD,894732112823,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,18,8.5,5x114.3,76.1,40,126.00,USD,894732112847,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,18,8.5,5x120,76.1,20,126.00,USD,894732112861,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,18,8.5,5x120,76.1,30,126.00,USD,894732112885,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,18,8.5,5x120,76.1,40,126.00,USD,894732112908,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,18,9.5,5x112,72.1,35,126.00,USD,894732112922,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.30,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,18,9.5,5x114.3,76.1,20,126.00,USD,894732112946,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.30,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,18,9.5,5x114.3,76.1,40,126.00,USD,894732112961,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.30,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,18,9.5,5x120,76.1,20,126.00,USD,894732112984,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.30,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,18,9.5,5x120,76.1,35,126.00,USD,894732113004,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.30,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,19,8.5,5x100,72.1,35,148.50,USD,894732113028,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,12.53,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,19,8.5,5x108,72.1,43,148.50,USD,894732113042,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,12.53,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,19,8.5,5x112,72.1,32,148.50,USD,894732113066,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,12.53,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,19,8.5,5x112,72.1,43,148.50,USD,894732113081,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,12.53,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,19,8.5,5x114.3,76.1,40,148.50,USD,894732113141,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,12.53,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,19,8.5,5x114.3,76.1,20,148.50,USD,894732113103,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,12.53,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,19,8.5,5x114.3,76.1,30,148.50,USD,894732113127,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,12.53,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,19,8.5,5x120,76.1,15,148.50,USD,894732113165,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,12.53,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,19,8.5,5x120,76.1,30,148.50,USD,894732113189,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,12.53,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,19,8.5,5x120,76.1,40,148.50,USD,894732113202,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,12.53,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,19,9.5,5x112,72.1,35,148.50,USD,894732113226,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,19,9.5,5x114.3,76.1,40,148.50,USD,894732113264,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,19,9.5,5x114.3,76.1,20,148.50,USD,894732113241,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,19,9.5,5x120,76.1,20,148.50,USD,894732113288,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,19,9.5,5x120,76.1,40,148.50,USD,894732113301,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,20,10,5x112,72.1,25,171.00,USD,894732113486,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,14.85,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,20,10,5x112,72.1,40,171.00,USD,894732113509,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,14.85,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,20,10,5x114.3,76.1,40,171.00,USD,894732113547,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,14.85,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,20,10,5x114.3,76.1,25,171.00,USD,894732113523,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,14.85,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,20,10,5x120,76.1,25,171.00,USD,894732113561,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,14.85,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,20,10,5x120,76.1,40,171.00,USD,894732113585,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,14.85,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,20,8.5,5x108,72.1,40,171.00,USD,894732113325,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.84,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,20,8.5,5x112,72.1,20,171.00,USD,894732113349,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.84,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,20,8.5,5x112,72.1,32,171.00,USD,894732113363,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.84,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,20,8.5,5x114.3,76.1,40,171.00,USD,894732113424,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.84,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,20,8.5,5x114.3,76.1,20,171.00,USD,894732113387,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.84,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,20,8.5,5x114.3,76.1,30,171.00,USD,894732113401,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.84,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,20,8.5,5x120,76.1,20,171.00,USD,894732113448,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.84,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Double Black - Matt Black W/Gloss Black Face,20,8.5,5x120,76.1,35,171.00,USD,894732113462,Black,Matt Black,Gloss Black,Mesh Design,Concave,,,,TSW-Vale-MattBlackGlossBlackFace-1,TSW-Vale-MattBlackGlossBlackFace-2,,,2,Enabled,Visible,13.84,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Configurable,Alloys,TSW,Vale Silver W/Mirror Cut Face,,,,,,,,,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,,,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,17,8,5x100,72.1,35,103.50,USD,894732112595,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,11.66,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,17,8,5x108,72.1,40,103.50,USD,894732112618,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,11.66,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,17,8,5x112,72.1,32,103.50,USD,894732112632,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,11.66,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,17,8,5x112,72.1,45,103.50,USD,894732112656,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,11.66,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,17,8,5x114.3,76.1,40,103.50,USD,894732112671,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,11.66,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,17,8,5x120,76.1,35,103.50,USD,894732112694,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,11.66,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,18,8.5,5x100,72.1,35,126.00,USD,894732112717,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,18,8.5,5x108,72.1,43,126.00,USD,894732112731,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,18,8.5,5x112,72.1,32,126.00,USD,894732112755,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,18,8.5,5x112,72.1,43,126.00,USD,894732112779,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,18,8.5,5x114.3,76.1,20,126.00,USD,894732112793,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,18,8.5,5x114.3,76.1,30,126.00,USD,894732112816,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,18,8.5,5x114.3,76.1,40,126.00,USD,894732112831,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,18,8.5,5x120,76.1,20,126.00,USD,894732112854,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,18,8.5,5x120,76.1,30,126.00,USD,894732112878,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,18,8.5,5x120,76.1,40,126.00,USD,894732112892,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,13.19,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,18,9.5,5x112,72.1,35,126.00,USD,894732112915,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,13.30,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,18,9.5,5x120,76.1,35,126.00,USD,894732112991,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,13.30,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,18,9.5,5x114.3,76.1,20,126.00,USD,894732112939,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,13.30,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,18,9.5,5x114.3,76.1,40,126.00,USD,894732112953,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,13.30,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,18,9.5,5x120,76.1,20,126.00,USD,894732112977,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,13.30,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,19,8.5,5x100,72.1,35,148.50,USD,894732113011,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,12.53,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,19,8.5,5x108,72.1,43,148.50,USD,894732113035,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,12.53,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,19,8.5,5x112,72.1,32,148.50,USD,894732113059,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,12.53,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,19,8.5,5x112,72.1,43,148.50,USD,894732113073,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,12.53,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,19,8.5,5x114.3,76.1,40,148.50,USD,894732113134,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,12.53,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,19,8.5,5x114.3,76.1,20,148.50,USD,894732113097,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,12.53,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,19,8.5,5x114.3,76.1,30,148.50,USD,894732113111,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,12.53,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,19,8.5,5x120,76.1,15,148.50,USD,894732113158,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,12.53,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Vale Silver W/Mirror Cut Face,19,8.5,5x120,76.1,30,148.50,USD,894732113172,Silver,Silver Polished,,Mesh Design,Concave,,,,TSW-Vale-SilverMirrorCutFace-1,TSW-Vale-SilverMirrorCutFace-2,,,2,Enabled,Visible,12.53,900,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
